activo,fecha,volumen
VOO,2021-03-29,3143300
VOO,2021-03-30,3696200
VOO,2021-03-31,7470300
VOO,2021-04-01,5132000
VOO,2021-04-05,3764100
VOO,2021-04-06,3583500
VOO,2021-04-07,2768900
VOO,2021-04-08,3949400
VOO,2021-04-09,2627500
VOO,2021-04-12,2747500
VOO,2021-04-13,2985500
VOO,2021-04-14,3691100
VOO,2021-04-15,3573800
VOO,2021-04-16,3252500
VOO,2021-04-19,3945700
VOO,2021-04-20,4106700
VOO,2021-04-21,3640100
VOO,2021-04-22,3965000
VOO,2021-04-23,3781100
VOO,2021-04-26,3125200
VOO,2021-04-27,3370600
VOO,2021-04-28,3960400
VOO,2021-04-29,4209900
VOO,2021-04-30,5219200
VOO,2021-05-03,4180800
VOO,2021-05-04,5485600
VOO,2021-05-05,4410700
VOO,2021-05-06,4737300
VOO,2021-05-07,3516600
VOO,2021-05-10,5942700
VOO,2021-05-11,7081500
VOO,2021-05-12,7707400
VOO,2021-05-13,7179100
VOO,2021-05-14,5167900
VOO,2021-05-17,3781600
VOO,2021-05-18,3128300
VOO,2021-05-19,5086300
VOO,2021-05-20,4776700
VOO,2021-05-21,3567500
VOO,2021-05-24,2962500
VOO,2021-05-25,4031800
VOO,2021-05-26,2642700
VOO,2021-05-27,3015900
VOO,2021-05-28,3370100
VOO,2021-06-01,4389000
VOO,2021-06-02,3209200
VOO,2021-06-03,3391000
VOO,2021-06-04,2628100
VOO,2021-06-07,2500600
VOO,2021-06-08,2386600
VOO,2021-06-09,2968100
VOO,2021-06-10,2611800
VOO,2021-06-11,2241500
VOO,2021-06-14,2252200
VOO,2021-06-15,2405000
VOO,2021-06-16,4194300
VOO,2021-06-17,4065300
VOO,2021-06-18,5211100
VOO,2021-06-21,4389800
VOO,2021-06-22,2705400
VOO,2021-06-23,2404200
VOO,2021-06-24,2987800
VOO,2021-06-25,2862800
VOO,2021-06-28,2418500
VOO,2021-06-29,2927600
VOO,2021-06-30,3795900
VOO,2021-07-01,3414500
VOO,2021-07-02,4363100
VOO,2021-07-06,4331300
VOO,2021-07-07,4747800
VOO,2021-07-08,5817100
VOO,2021-07-09,3332200
VOO,2021-07-12,2929200
VOO,2021-07-13,4313100
VOO,2021-07-14,3332200
VOO,2021-07-15,4483900
VOO,2021-07-16,4516600
VOO,2021-07-19,12336200
VOO,2021-07-20,4043100
VOO,2021-07-21,2996600
VOO,2021-07-22,2575700
VOO,2021-07-23,3151900
VOO,2021-07-26,2374300
VOO,2021-07-27,3626100
VOO,2021-07-28,3763700
VOO,2021-07-29,2274200
VOO,2021-07-30,5204500
VOO,2021-08-02,5814700
VOO,2021-08-03,4129600
VOO,2021-08-04,3880200
VOO,2021-08-05,3052800
VOO,2021-08-06,2486900
VOO,2021-08-09,1984400
VOO,2021-08-10,2400700
VOO,2021-08-11,3554400
VOO,2021-08-12,2319300
VOO,2021-08-13,2253800
VOO,2021-08-16,3379100
VOO,2021-08-17,5186300
VOO,2021-08-18,4878300
VOO,2021-08-19,5505700
VOO,2021-08-20,3263600
VOO,2021-08-23,3259400
VOO,2021-08-24,3006500
VOO,2021-08-25,3261400
VOO,2021-08-26,4707600
VOO,2021-08-27,3882200
VOO,2021-08-30,2811800
VOO,2021-08-31,6062900
VOO,2021-09-01,3256400
VOO,2021-09-02,2835500
VOO,2021-09-03,3740000
VOO,2021-09-07,3542500
VOO,2021-09-08,4012600
VOO,2021-09-09,3887800
VOO,2021-09-10,4035500
VOO,2021-09-13,4738300
VOO,2021-09-14,3657700
VOO,2021-09-15,3891400
VOO,2021-09-16,3351500
VOO,2021-09-17,5396100
VOO,2021-09-20,10942700
VOO,2021-09-21,6418100
VOO,2021-09-22,6004800
VOO,2021-09-23,4098000
VOO,2021-09-24,3417700
VOO,2021-09-27,3546600
VOO,2021-09-28,8234300
VOO,2021-09-29,4724200
VOO,2021-09-30,9511200
VOO,2021-10-01,8482200
VOO,2021-10-04,8820400
VOO,2021-10-05,5523200
VOO,2021-10-06,6590000
VOO,2021-10-07,4409200
VOO,2021-10-08,3960900
VOO,2021-10-11,3695700
VOO,2021-10-12,6201300
VOO,2021-10-13,6492400
VOO,2021-10-14,3785200
VOO,2021-10-15,3501600
VOO,2021-10-18,3402700
VOO,2021-10-19,2838300
VOO,2021-10-20,3208200
VOO,2021-10-21,2579500
VOO,2021-10-22,3648900
VOO,2021-10-25,2511500
VOO,2021-10-26,3085300
VOO,2021-10-27,2873500
VOO,2021-10-28,3643600
VOO,2021-10-29,4637400
VOO,2021-11-01,3937300
VOO,2021-11-02,2989200
VOO,2021-11-03,3562900
VOO,2021-11-04,4287300
VOO,2021-11-05,4942900
VOO,2021-11-08,3511600
VOO,2021-11-09,4696000
VOO,2021-11-10,6350700
VOO,2021-11-11,3634600
VOO,2021-11-12,3655500
VOO,2021-11-15,3122300
VOO,2021-11-16,3267000
VOO,2021-11-17,3764900
VOO,2021-11-18,4732200
VOO,2021-11-19,4886200
VOO,2021-11-22,4868300
VOO,2021-11-23,6795200
VOO,2021-11-24,4569600
VOO,2021-11-26,7702500
VOO,2021-11-29,6300800
VOO,2021-11-30,8657600
VOO,2021-12-01,8337000
VOO,2021-12-02,10417700
VOO,2021-12-03,10228900
VOO,2021-12-06,7289500
VOO,2021-12-07,4731900
VOO,2021-12-08,4476500
VOO,2021-12-09,5035400
VOO,2021-12-10,6238300
VOO,2021-12-13,5923900
VOO,2021-12-14,6522900
VOO,2021-12-15,6871300
VOO,2021-12-16,7159500
VOO,2021-12-17,8882700
VOO,2021-12-20,9903400
VOO,2021-12-21,6916700
VOO,2021-12-22,4992200
VOO,2021-12-23,5032700
VOO,2021-12-27,4986300
VOO,2021-12-28,4865800
VOO,2021-12-29,4596700
VOO,2021-12-30,3751800
VOO,2021-12-31,5185600
VOO,2022-01-03,6017300
VOO,2022-01-04,6262200
VOO,2022-01-05,7539600
VOO,2022-01-06,7971500
VOO,2022-01-07,6157500
VOO,2022-01-10,10481500
VOO,2022-01-11,7282400
VOO,2022-01-12,8270300
VOO,2022-01-13,7521300
VOO,2022-01-14,9960800
VOO,2022-01-18,10681500
VOO,2022-01-19,8184100
VOO,2022-01-20,8907600
VOO,2022-01-21,16225900
VOO,2022-01-24,22970700
VOO,2022-01-25,16836300
VOO,2022-01-26,14377300
VOO,2022-01-27,12455200
VOO,2022-01-28,12096800
VOO,2022-01-31,9200400
VOO,2022-02-01,8154900
VOO,2022-02-02,6726500
VOO,2022-02-03,7658300
VOO,2022-02-04,8210000
VOO,2022-02-07,5620900
VOO,2022-02-08,5565700
VOO,2022-02-09,6284500
VOO,2022-02-10,9260500
VOO,2022-02-11,10458600
VOO,2022-02-14,10167600
VOO,2022-02-15,6815000
VOO,2022-02-16,7743800
VOO,2022-02-17,7541000
VOO,2022-02-18,10570800
VOO,2022-02-22,10414700
VOO,2022-02-23,12154900
VOO,2022-02-24,21277200
VOO,2022-02-25,11665200
VOO,2022-02-28,11855900
VOO,2022-03-01,9124400
VOO,2022-03-02,8185200
VOO,2022-03-03,8745300
VOO,2022-03-04,6317700
VOO,2022-03-07,8411500
VOO,2022-03-08,9356100
VOO,2022-03-09,5812600
VOO,2022-03-10,6394800
VOO,2022-03-11,5872800
VOO,2022-03-14,6455000
VOO,2022-03-15,5739400
VOO,2022-03-16,7407300
VOO,2022-03-17,5177500
VOO,2022-03-18,5875000
VOO,2022-03-21,4159500
VOO,2022-03-22,4231700
VOO,2022-03-23,3742600
VOO,2022-03-24,2977300
VOO,2022-03-25,3638000
VOO,2022-03-28,3395300
VOO,2022-03-29,5510600
VOO,2022-03-30,4794300
VOO,2022-03-31,5876600
VOO,2022-04-01,4663100
VOO,2022-04-04,5117200
VOO,2022-04-05,4112000
VOO,2022-04-06,5540700
VOO,2022-04-07,4954100
VOO,2022-04-08,4752800
VOO,2022-04-11,3342800
VOO,2022-04-12,6615800
VOO,2022-04-13,4358700
VOO,2022-04-14,3735700
VOO,2022-04-18,4305900
VOO,2022-04-19,3841500
VOO,2022-04-20,5067100
VOO,2022-04-21,4670200
VOO,2022-04-22,6326400
VOO,2022-04-25,8141200
VOO,2022-04-26,8493000
VOO,2022-04-27,6415700
VOO,2022-04-28,7030200
VOO,2022-04-29,8221900
VOO,2022-05-02,10737000
VOO,2022-05-03,5607700
VOO,2022-05-04,7367500
VOO,2022-05-05,10477300
VOO,2022-05-06,7959600
VOO,2022-05-09,10793200
VOO,2022-05-10,7870800
VOO,2022-05-11,8026900
VOO,2022-05-12,7679200
VOO,2022-05-13,5377400
VOO,2022-05-16,4719800
VOO,2022-05-17,4513300
VOO,2022-05-18,6883600
VOO,2022-05-19,6359500
VOO,2022-05-20,8755900
VOO,2022-05-23,5254900
VOO,2022-05-24,5567300
VOO,2022-05-25,5704600
VOO,2022-05-26,4248300
VOO,2022-05-27,3911800
VOO,2022-05-31,5016500
VOO,2022-06-01,4245800
VOO,2022-06-02,3273700
VOO,2022-06-03,2749500
VOO,2022-06-06,2659500
VOO,2022-06-07,2649900
VOO,2022-06-08,3436400
VOO,2022-06-09,3022000
VOO,2022-06-10,7629700
VOO,2022-06-13,10399700
VOO,2022-06-14,7584200
VOO,2022-06-15,7887600
VOO,2022-06-16,8821900
VOO,2022-06-17,7084000
VOO,2022-06-21,5628300
VOO,2022-06-22,4876100
VOO,2022-06-23,6708800
VOO,2022-06-24,5458600
VOO,2022-06-27,4608600
VOO,2022-06-28,8797800
VOO,2022-06-29,3775900
VOO,2022-06-30,7159600
VOO,2022-07-01,7481500
VOO,2022-07-05,6180600
VOO,2022-07-06,5450900
VOO,2022-07-07,3737500
VOO,2022-07-08,4791300
VOO,2022-07-11,3491700
VOO,2022-07-12,4080300
VOO,2022-07-13,5603500
VOO,2022-07-14,4624800
VOO,2022-07-15,4520500
VOO,2022-07-18,3544900
VOO,2022-07-19,3620200
VOO,2022-07-20,4270600
VOO,2022-07-21,4604000
VOO,2022-07-22,4533900
VOO,2022-07-25,3902200
VOO,2022-07-26,2987200
VOO,2022-07-27,4500300
VOO,2022-07-28,4345300
VOO,2022-07-29,5246400
VOO,2022-08-01,4421400
VOO,2022-08-02,4132600
VOO,2022-08-03,3854800
VOO,2022-08-04,3410600
VOO,2022-08-05,2852100
VOO,2022-08-08,3450800
VOO,2022-08-09,2360500
VOO,2022-08-10,3651000
VOO,2022-08-11,3575400
VOO,2022-08-12,3664400
VOO,2022-08-15,3203900
VOO,2022-08-16,3864800
VOO,2022-08-17,3222300
VOO,2022-08-18,3258100
VOO,2022-08-19,2899000
VOO,2022-08-22,4153700
VOO,2022-08-23,2869200
VOO,2022-08-24,2241200
VOO,2022-08-25,2631300
VOO,2022-08-26,5153200
VOO,2022-08-29,4953200
VOO,2022-08-30,5044500
VOO,2022-08-31,4062500
VOO,2022-09-01,6126800
VOO,2022-09-02,4544200
VOO,2022-09-06,5680300
VOO,2022-09-07,4137000
VOO,2022-09-08,3692000
VOO,2022-09-09,2621600
VOO,2022-09-12,2961400
VOO,2022-09-13,5549200
VOO,2022-09-14,3555500
VOO,2022-09-15,3807500
VOO,2022-09-16,4452300
VOO,2022-09-19,3412600
VOO,2022-09-20,3624000
VOO,2022-09-21,5102400
VOO,2022-09-22,5555600
VOO,2022-09-23,10491500
VOO,2022-09-26,5405700
VOO,2022-09-27,5795700
VOO,2022-09-28,8683900
VOO,2022-09-29,7230100
VOO,2022-09-30,7736600
VOO,2022-10-03,5739000
VOO,2022-10-04,5110000
VOO,2022-10-05,4755800
VOO,2022-10-06,3879600
VOO,2022-10-07,5168100
VOO,2022-10-10,3933900
VOO,2022-10-11,4968100
VOO,2022-10-12,3235100
VOO,2022-10-13,6396900
VOO,2022-10-14,4879400
VOO,2022-10-17,3889500
VOO,2022-10-18,4903300
VOO,2022-10-19,4403200
VOO,2022-10-20,3459100
VOO,2022-10-21,4362400
VOO,2022-10-24,5639400
VOO,2022-10-25,5203400
VOO,2022-10-26,4277700
VOO,2022-10-27,4145300
VOO,2022-10-28,4388100
VOO,2022-10-31,6431000
VOO,2022-11-01,8014300
VOO,2022-11-02,5022500
VOO,2022-11-03,4534800
VOO,2022-11-04,3655400
VOO,2022-11-07,3316600
VOO,2022-11-08,3237200
VOO,2022-11-09,3570800
VOO,2022-11-10,4603600
VOO,2022-11-11,4877400
VOO,2022-11-14,5274300
VOO,2022-11-15,4597800
VOO,2022-11-16,2755100
VOO,2022-11-17,3278500
VOO,2022-11-18,2574400
VOO,2022-11-21,2397900
VOO,2022-11-22,2316000
VOO,2022-11-23,2590900
VOO,2022-11-25,1423400
VOO,2022-11-28,3553600
VOO,2022-11-29,2507800
VOO,2022-11-30,4748800
VOO,2022-12-01,4608600
VOO,2022-12-02,3596000
VOO,2022-12-05,3707000
VOO,2022-12-06,3911000
VOO,2022-12-07,3338000
VOO,2022-12-08,3604500
VOO,2022-12-09,4271400
VOO,2022-12-12,2946200
VOO,2022-12-13,6161800
VOO,2022-12-14,4707100
VOO,2022-12-15,5126800
VOO,2022-12-16,4533100
VOO,2022-12-19,5538500
VOO,2022-12-20,5068200
VOO,2022-12-21,3832400
VOO,2022-12-22,6458200
VOO,2022-12-23,4572000
VOO,2022-12-27,4303200
VOO,2022-12-28,4464600
VOO,2022-12-29,4086600
VOO,2022-12-30,5325400
VOO,2023-01-03,4957300
VOO,2023-01-04,3119100
VOO,2023-01-05,3216500
VOO,2023-01-06,3464800
VOO,2023-01-09,3775300
VOO,2023-01-10,3495700
VOO,2023-01-11,5710500
VOO,2023-01-12,4743500
VOO,2023-01-13,3015200
VOO,2023-01-17,4942000
VOO,2023-01-18,3931800
VOO,2023-01-19,3569900
VOO,2023-01-20,3265100
VOO,2023-01-23,3243300
VOO,2023-01-24,2702400
VOO,2023-01-25,3061700
VOO,2023-01-26,3460900
VOO,2023-01-27,5549500
VOO,2023-01-30,3280600
VOO,2023-01-31,4181700
VOO,2023-02-01,4941700
VOO,2023-02-02,5207900
VOO,2023-02-03,6472500
VOO,2023-02-06,2880100
VOO,2023-02-07,4504600
VOO,2023-02-08,2921500
VOO,2023-02-09,3327700
VOO,2023-02-10,3256700
VOO,2023-02-13,2980600
VOO,2023-02-14,4718000
VOO,2023-02-15,2820200
VOO,2023-02-16,3077500
VOO,2023-02-17,3285300
VOO,2023-02-21,3109200
VOO,2023-02-22,3872000
VOO,2023-02-23,2867200
VOO,2023-02-24,4055000
VOO,2023-02-27,3300100
VOO,2023-02-28,3022200
VOO,2023-03-01,3764700
VOO,2023-03-02,2727200
VOO,2023-03-03,4913600
VOO,2023-03-06,2638300
VOO,2023-03-07,3546100
VOO,2023-03-08,2906300
VOO,2023-03-09,4409600
VOO,2023-03-10,8360400
VOO,2023-03-13,6478700
VOO,2023-03-14,4798800
VOO,2023-03-15,6610400
VOO,2023-03-16,5016700
VOO,2023-03-17,5189900
VOO,2023-03-20,3099800
VOO,2023-03-21,4117600
VOO,2023-03-22,4094800
VOO,2023-03-23,4787200
VOO,2023-03-24,3740400
VOO,2023-03-27,4144800
VOO,2023-03-28,2413700
VOO,2023-03-29,3636100
VOO,2023-03-30,3316700
VOO,2023-03-31,4159800
VOO,2023-04-03,3525300
VOO,2023-04-04,2713300
VOO,2023-04-05,3227700
VOO,2023-04-06,3076200
VOO,2023-04-10,2671100
VOO,2023-04-11,3069000
VOO,2023-04-12,3624200
VOO,2023-04-13,2680900
VOO,2023-04-14,2981700
VOO,2023-04-17,2721000
VOO,2023-04-18,3019300
VOO,2023-04-19,2671300
VOO,2023-04-20,2953200
VOO,2023-04-21,2762300
VOO,2023-04-24,2310400
VOO,2023-04-25,3795400
VOO,2023-04-26,3766900
VOO,2023-04-27,4302400
VOO,2023-04-28,3386900
VOO,2023-05-01,3069300
VOO,2023-05-02,4311600
VOO,2023-05-03,5513000
VOO,2023-05-04,4421500
VOO,2023-05-05,3139400
VOO,2023-05-08,2957600
VOO,2023-05-09,2271000
VOO,2023-05-10,3512900
VOO,2023-05-11,2676600
VOO,2023-05-12,2531000
VOO,2023-05-15,3882600
VOO,2023-05-16,2275300
VOO,2023-05-17,3222600
VOO,2023-05-18,3340600
VOO,2023-05-19,3649000
VOO,2023-05-22,2784000
VOO,2023-05-23,2887300
VOO,2023-05-24,3611600
VOO,2023-05-25,3315900
VOO,2023-05-26,3042800
VOO,2023-05-30,3968500
VOO,2023-05-31,4205300
VOO,2023-06-01,3563600
VOO,2023-06-02,7368900
VOO,2023-06-05,3481200
VOO,2023-06-06,2894700
VOO,2023-06-07,3942900
VOO,2023-06-08,3455400
VOO,2023-06-09,3060100
VOO,2023-06-12,3792700
VOO,2023-06-13,3913100
VOO,2023-06-14,5161300
VOO,2023-06-15,5285000
VOO,2023-06-16,5141900
VOO,2023-06-20,4242900
VOO,2023-06-21,3423500
VOO,2023-06-22,3141000
VOO,2023-06-23,4215300
VOO,2023-06-26,3250700
VOO,2023-06-27,4302400
VOO,2023-06-28,4320700
VOO,2023-06-29,3914800
VOO,2023-06-30,5173700
VOO,2023-07-03,2372000
VOO,2023-07-05,4230100
VOO,2023-07-06,6040300
VOO,2023-07-07,3673200
VOO,2023-07-10,3362300
VOO,2023-07-11,3177800
VOO,2023-07-12,4246400
VOO,2023-07-13,3273400
VOO,2023-07-14,3680900
VOO,2023-07-17,2963700
VOO,2023-07-18,3594000
VOO,2023-07-19,3494900
VOO,2023-07-20,4085000
VOO,2023-07-21,3176700
VOO,2023-07-24,3471100
VOO,2023-07-25,3949300
VOO,2023-07-26,6138800
VOO,2023-07-27,4149400
VOO,2023-07-28,2701200
VOO,2023-07-31,3452100
VOO,2023-08-01,3118000
VOO,2023-08-02,4973700
VOO,2023-08-03,3022300
VOO,2023-08-04,5717300
VOO,2023-08-07,2598000
VOO,2023-08-08,3780100
VOO,2023-08-09,3145900
VOO,2023-08-10,4588300
VOO,2023-08-11,2918900
VOO,2023-08-14,2772900
VOO,2023-08-15,4686100
VOO,2023-08-16,3353700
VOO,2023-08-17,7102500
VOO,2023-08-18,4157700
VOO,2023-08-21,3292400
VOO,2023-08-22,2646100
VOO,2023-08-23,3250000
VOO,2023-08-24,3458800
VOO,2023-08-25,4417800
VOO,2023-08-28,3236700
VOO,2023-08-29,3482700
VOO,2023-08-30,3004500
VOO,2023-08-31,4751100
VOO,2023-09-01,3588000
VOO,2023-09-05,4426700
VOO,2023-09-06,3744100
VOO,2023-09-07,2245800
VOO,2023-09-08,4124400
VOO,2023-09-11,3346600
VOO,2023-09-12,7595300
VOO,2023-09-13,2529700
VOO,2023-09-14,3660900
VOO,2023-09-15,4004000
VOO,2023-09-18,3014600
VOO,2023-09-19,3623300
VOO,2023-09-20,4009400
VOO,2023-09-21,4633100
VOO,2023-09-22,7204200
VOO,2023-09-25,3227900
VOO,2023-09-26,5734700
VOO,2023-09-27,4837700
VOO,2023-09-28,4065800
VOO,2023-09-29,5766600
VOO,2023-10-02,5886200
VOO,2023-10-03,6886700
VOO,2023-10-04,4333700
VOO,2023-10-05,3329100
VOO,2023-10-06,4897200
VOO,2023-10-09,2959500
VOO,2023-10-10,3289600
VOO,2023-10-11,4181800
VOO,2023-10-12,3872900
VOO,2023-10-13,3769800
VOO,2023-10-16,5150900
VOO,2023-10-17,4214600
VOO,2023-10-18,7329300
VOO,2023-10-19,6708900
VOO,2023-10-20,7549600
VOO,2023-10-23,5537100
VOO,2023-10-24,4451500
VOO,2023-10-25,5471200
VOO,2023-10-26,6959400
VOO,2023-10-27,5638800
VOO,2023-10-30,5795800
VOO,2023-10-31,4523200
VOO,2023-11-01,5549200
VOO,2023-11-02,4752200
VOO,2023-11-03,5981400
VOO,2023-11-06,4007100
VOO,2023-11-07,3358600
VOO,2023-11-08,3731900
VOO,2023-11-09,4145600
VOO,2023-11-10,3992800
VOO,2023-11-13,2872900
VOO,2023-11-14,6973100
VOO,2023-11-15,4414800
VOO,2023-11-16,3798900
VOO,2023-11-17,4696200
VOO,2023-11-20,3517600
VOO,2023-11-21,5248200
VOO,2023-11-22,3692800
VOO,2023-11-24,1351300
VOO,2023-11-27,3632600
VOO,2023-11-28,3382400
VOO,2023-11-29,4092600
VOO,2023-11-30,4405700
VOO,2023-12-01,4973600
VOO,2023-12-04,5806100
VOO,2023-12-05,3419300
VOO,2023-12-06,4201800
VOO,2023-12-07,3248300
VOO,2023-12-08,5125300
VOO,2023-12-11,5247100
VOO,2023-12-12,5982600
VOO,2023-12-13,8659100
VOO,2023-12-14,8349100
VOO,2023-12-15,5326000
VOO,2023-12-18,4280500
VOO,2023-12-19,4061500
VOO,2023-12-20,5783200
VOO,2023-12-21,4621600
VOO,2023-12-22,4037800
VOO,2023-12-26,3835800
VOO,2023-12-27,4271000
VOO,2023-12-28,4703700
VOO,2023-12-29,4376900
VOO,2024-01-02,9076000
VOO,2024-01-03,4805000
VOO,2024-01-04,3945300
VOO,2024-01-05,5724600
VOO,2024-01-08,7222400
VOO,2024-01-09,7939600
VOO,2024-01-10,4278800
VOO,2024-01-11,4796600
VOO,2024-01-12,5182700
VOO,2024-01-16,5730800
VOO,2024-01-17,6044600
VOO,2024-01-18,4331300
VOO,2024-01-19,4836800
VOO,2024-01-22,5870400
VOO,2024-01-23,3251600
VOO,2024-01-24,4568200
VOO,2024-01-25,4167100
VOO,2024-01-26,6404000
VOO,2024-01-29,4543300
VOO,2024-01-30,3410000
VOO,2024-01-31,7108000
VOO,2024-02-01,6138400
VOO,2024-02-02,6253500
VOO,2024-02-05,7101900
VOO,2024-02-06,4383600
VOO,2024-02-07,6763400
VOO,2024-02-08,4184600
VOO,2024-02-09,4002600
VOO,2024-02-12,4564200
VOO,2024-02-13,8152200
VOO,2024-02-14,5624000
VOO,2024-02-15,5695700
VOO,2024-02-16,5527900
VOO,2024-02-20,5306800
VOO,2024-02-21,4208600
VOO,2024-02-22,4328500
VOO,2024-02-23,4050600
VOO,2024-02-26,3450800
VOO,2024-02-27,3586900
VOO,2024-02-28,2800600
VOO,2024-02-29,7332900
VOO,2024-03-01,4839400
VOO,2024-03-04,3970200
VOO,2024-03-05,4616500
VOO,2024-03-06,5325100
VOO,2024-03-07,7149800
VOO,2024-03-08,6285600
VOO,2024-03-11,5323900
VOO,2024-03-12,4811000
VOO,2024-03-13,3544500
VOO,2024-03-14,5153000
VOO,2024-03-15,6807100
VOO,2024-03-18,3939100
VOO,2024-03-19,4550200
VOO,2024-03-20,6179400
VOO,2024-03-21,5044700
VOO,2024-03-22,5881500
VOO,2024-03-25,6081300
VOO,2024-03-26,8073500
VOO,2024-03-27,4951400
VOO,2024-03-28,4065000
VOO,2024-04-01,5734000
VOO,2024-04-02,4817800
VOO,2024-04-03,6224800
VOO,2024-04-04,6871200
VOO,2024-04-05,5588200
VOO,2024-04-08,4736800
VOO,2024-04-09,5250400
VOO,2024-04-10,6933400
VOO,2024-04-11,5109900
VOO,2024-04-12,6959700
VOO,2024-04-15,9530000
VOO,2024-04-16,6761400
VOO,2024-04-17,7156200
VOO,2024-04-18,5637300
VOO,2024-04-19,9787500
VOO,2024-04-22,5818100
VOO,2024-04-23,4257400
VOO,2024-04-24,7687800
VOO,2024-04-25,4876200
VOO,2024-04-26,4907100
VOO,2024-04-29,3253200
VOO,2024-04-30,4364800
VOO,2024-05-01,6115400
VOO,2024-05-02,3972400
VOO,2024-05-03,4586900
VOO,2024-05-06,4782500
VOO,2024-05-07,3451300
VOO,2024-05-08,3214900
VOO,2024-05-09,3486000
VOO,2024-05-10,3347200
VOO,2024-05-13,3108400
VOO,2024-05-14,3257700
VOO,2024-05-15,4399500
VOO,2024-05-16,3347400
VOO,2024-05-17,3274000
VOO,2024-05-20,2599600
VOO,2024-05-21,2453600
VOO,2024-05-22,3250600
VOO,2024-05-23,3811300
VOO,2024-05-24,2555200
VOO,2024-05-28,4034700
VOO,2024-05-29,5605000
VOO,2024-05-30,3386800
VOO,2024-05-31,5334000
VOO,2024-06-03,4211300
VOO,2024-06-04,2560300
VOO,2024-06-05,3026100
VOO,2024-06-06,21344000
VOO,2024-06-07,3063600
VOO,2024-06-10,3461900
VOO,2024-06-11,4028400
VOO,2024-06-12,3698800
VOO,2024-06-13,8808900
VOO,2024-06-14,5812000
VOO,2024-06-17,4609500
VOO,2024-06-18,3431700
VOO,2024-06-20,4810900
VOO,2024-06-21,4338100
VOO,2024-06-24,7022800
VOO,2024-06-25,6325200
VOO,2024-06-26,3202700
VOO,2024-06-27,3619700
VOO,2024-06-28,5598600
VOO,2024-07-01,4368500
VOO,2024-07-02,4210100
VOO,2024-07-03,2131100
VOO,2024-07-05,3156900
VOO,2024-07-08,3143400
VOO,2024-07-09,3140600
VOO,2024-07-10,3446900
VOO,2024-07-11,5537800
VOO,2024-07-12,5238200
VOO,2024-07-15,7771500
VOO,2024-07-16,4164300
VOO,2024-07-17,4984300
VOO,2024-07-18,5055900
VOO,2024-07-19,4039400
VOO,2024-07-22,4342900
VOO,2024-07-23,3116000
VOO,2024-07-24,6157400
VOO,2024-07-25,5646600
VOO,2024-07-26,3636000
VOO,2024-07-29,3096200
VOO,2024-07-30,3817800
VOO,2024-07-31,5367600
VOO,2024-08-01,6939200
VOO,2024-08-02,8561200
VOO,2024-08-05,15244300
VOO,2024-08-06,8255000
VOO,2024-08-07,5976400
VOO,2024-08-08,4177200
VOO,2024-08-09,7661300
VOO,2024-08-12,3578100
VOO,2024-08-13,3247900
VOO,2024-08-14,3700500
VOO,2024-08-15,4279000
VOO,2024-08-16,3449300
VOO,2024-08-19,3804300
VOO,2024-08-20,3156000
VOO,2024-08-21,3344100
VOO,2024-08-22,3677100
VOO,2024-08-23,5102800
VOO,2024-08-26,3398600
VOO,2024-08-27,3031800
VOO,2024-08-28,3940400
VOO,2024-08-29,3487100
VOO,2024-08-30,5637700
VOO,2024-09-03,5866400
VOO,2024-09-04,3601400
VOO,2024-09-05,3425600
VOO,2024-09-06,7411400
VOO,2024-09-09,3656800
VOO,2024-09-10,2975400
VOO,2024-09-11,5956900
VOO,2024-09-12,4092900
VOO,2024-09-13,4416600
VOO,2024-09-16,4256300
VOO,2024-09-17,8150000
VOO,2024-09-18,6921300
VOO,2024-09-19,5558400
VOO,2024-09-20,5612700
VOO,2024-09-23,29289200
VOO,2024-09-24,4650600
VOO,2024-09-25,35418000
VOO,2024-09-26,5273900
VOO,2024-09-27,5598600
VOO,2024-09-30,8013000
VOO,2024-10-01,9198700
VOO,2024-10-02,3270600
VOO,2024-10-03,4008000
VOO,2024-10-04,5354400
VOO,2024-10-07,3970500
VOO,2024-10-08,2626700
VOO,2024-10-09,2941800
VOO,2024-10-10,3637600
VOO,2024-10-11,5429200
VOO,2024-10-14,2638900
VOO,2024-10-15,4811300
VOO,2024-10-16,3237200
VOO,2024-10-17,3225300
VOO,2024-10-18,5070400
VOO,2024-10-21,3671400
VOO,2024-10-22,3366600
VOO,2024-10-23,5227800
VOO,2024-10-24,4477800
VOO,2024-10-25,4327200
VOO,2024-10-28,3408000
VOO,2024-10-29,3027600
VOO,2024-10-30,3067000
VOO,2024-10-31,7972800
VOO,2024-11-01,6106900
VOO,2024-11-04,3681500
VOO,2024-11-05,3300300
VOO,2024-11-06,7483300
VOO,2024-11-07,6051300
VOO,2024-11-08,6798000
VOO,2024-11-11,4893100
VOO,2024-11-12,4818600
VOO,2024-11-13,3701600
VOO,2024-11-14,3940300
VOO,2024-11-15,7360100
VOO,2024-11-18,4494500
VOO,2024-11-19,6978400
VOO,2024-11-20,3949100
VOO,2024-11-21,4530600
VOO,2024-11-22,5574600
VOO,2024-11-25,4305000
VOO,2024-11-26,4438600
VOO,2024-11-27,3312200
VOO,2024-11-29,3988700
VOO,2024-12-02,5441000
VOO,2024-12-03,4202900
VOO,2024-12-04,5490300
VOO,2024-12-05,3021600
VOO,2024-12-06,5134900
VOO,2024-12-09,4412300
